HTC Desire 600 dual SIM,4 500   ₽,Савеловская,https://www.avito.ru/moskva/telefony/htc_desire_600_dual_sim_1504211959
Смартфон HTC Desire 620,5 000   ₽,Митино,https://www.avito.ru/moskva/telefony/smartfon_htc_desire_620_1821013534
HTC EVO 3D 2 шт на запчасти или из 1 из двух,2 500   ₽,ВДНХ,https://www.avito.ru/moskva/telefony/htc_evo_3d_2_sht_na_zapchasti_ili_iz_1_iz_dvuh_974921147
Телефон HTC. Desire C. Model A320е,500   ₽,Коломенская,https://www.avito.ru/moskva/telefony/telefon_htc._desire_c._model_a320e_1512992328
HTC U11+ новогодние чехлы,250   ₽,Тульская,https://www.avito.ru/moskva/telefony/htc_u11_novogodnie_chehly_1703026854
Аккумулятор CS-HTM900SL B0PGE100 для HTC One M9,800   ₽,Менделеевская,https://www.avito.ru/moskva/telefony/akkumulyator_cs-htm900sl_b0pge100_dlya_htc_one_m9_1800769517
HTC Desire (2010),750   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/htc_desire_2010_1420203122
Смартфон HTC WildFire S (черный),1 700   ₽,Хорошевская,https://www.avito.ru/moskva/telefony/smartfon_htc_wildfire_s_chernyy_943593034
Плата на системный разъём HTC Desire 616 Dual,200   ₽,Римская,https://www.avito.ru/moskva/telefony/plata_na_sistemnyy_razem_htc_desire_616_dual_1319459091
Задняя крышка для телефона HTC Desing516 dual sim,100   ₽,Кожуховская,https://www.avito.ru/moskva/telefony/zadnyaya_kryshka_dlya_telefona_htc_desing516_dual_sim_1455214826
Телефон HTC Decire 616 dual sim RUS,500   ₽,Теплый стан,https://www.avito.ru/moskva/telefony/telefon_htc_decire_616_dual_sim_rus_1770980702
Продам смартфон нтс,500   ₽,Алтуфьево,https://www.avito.ru/moskva/telefony/prodam_smartfon_nts_998291847
Ультратонкие накладки для HTC One M7 - 7 цветов,50   ₽,Улица Скобелевская,https://www.avito.ru/moskva/telefony/ultratonkie_nakladki_dlya_htc_one_m7_-_7_tsvetov_1414091256
Телефон HTC Touch 2,Цена не указана,Текстильщики,https://www.avito.ru/moskva/telefony/telefon_htc_touch_2_1811181554
Б/у телефон HTC MAX 4G,3 500   ₽,Бульвар Рокоссовского,https://www.avito.ru/moskva/telefony/bu_telefon_htc_max_4g_1461862513
Силиконовые накладки для HTC М9 прозрачные,50   ₽,Улица Скобелевская,https://www.avito.ru/moskva/telefony/silikonovye_nakladki_dlya_htc_m9_prozrachnye_1526839095
Смартфон HTC One x9 dual sim (серебристый),10 000   ₽,Беляево,https://www.avito.ru/moskva/telefony/smartfon_htc_one_x9_dual_sim_serebristyy_1666317862
Акб для телефона HTC,350   ₽,Профсоюзная,https://www.avito.ru/moskva/telefony/akb_dlya_telefona_htc_234071005
Ультратонкие накладки для HTC One M9 - 10 цветов,50   ₽,Улица Скобелевская,https://www.avito.ru/moskva/telefony/ultratonkie_nakladki_dlya_htc_one_m9_-_10_tsvetov_1469956691
Силиконовые накладки для HTC One E8,50   ₽,Улица Скобелевская,https://www.avito.ru/moskva/telefony/silikonovye_nakladki_dlya_htc_one_e8_1080323809
Силиконовые накладки для HTC One A9,50   ₽,Улица Скобелевская,https://www.avito.ru/moskva/telefony/silikonovye_nakladki_dlya_htc_one_a9_1309774631
Силиконовые накладки для HTC Desire 526/526G,50   ₽,Улица Скобелевская,https://www.avito.ru/moskva/telefony/silikonovye_nakladki_dlya_htc_desire_526526g_1331661101
HTC телефон на Windows,3 500   ₽,Улица академика Янгеля,https://www.avito.ru/moskva/telefony/htc_telefon_na_windows_1309781259
Ультратонкие накладки для HTC M8 - 8 цветов,50   ₽,Улица Скобелевская,https://www.avito.ru/moskva/telefony/ultratonkie_nakladki_dlya_htc_m8_-_8_tsvetov_1552994299
HTC Desire 626G White,9 000   ₽,Юго-Западная,https://www.avito.ru/moskva/telefony/htc_desire_626g_white_813652420
Чехол для HTC Desire 310,200   ₽,Шипиловская,https://www.avito.ru/moskva/telefony/chehol_dlya_htc_desire_310_1407302938
Смартфон HTC 10EVO,14 000   ₽,Бунинская аллея,https://www.avito.ru/moskva/telefony/smartfon_htc_10evo_1806249678
HTC desire X dual sim черный 32 Гб,2 700   ₽,Академическая,https://www.avito.ru/moskva/telefony/htc_desire_x_dual_sim_chernyy_32_gb_1810849999
Задняя крышка HTC Sensation Z710e Оригинал,200   ₽,Римская,https://www.avito.ru/moskva/telefony/zadnyaya_kryshka_htc_sensation_z710e_original_1454374158
Защитное стекло HTC Desire 628 (противоударное),100   ₽,Савеловская,https://www.avito.ru/moskva/telefony/zaschitnoe_steklo_htc_desire_628_protivoudarnoe_914101350
Чехлы на телефон HTC E 8 и iPhone 4/4S,100   ₽,Планерная,https://www.avito.ru/moskva/telefony/chehly_na_telefon_htc_e_8_i_iphone_44s_1303485509
Защитное стекло HTC Desire 830 (противоударное),100   ₽,Охотный ряд,https://www.avito.ru/moskva/telefony/zaschitnoe_steklo_htc_desire_830_protivoudarnoe_772201621
Чехол для HTC One M7,50   ₽,Рязанский проспект,https://www.avito.ru/moskva/telefony/chehol_dlya_htc_one_m7_1619903444
Чехол для HTC one m7,300   ₽,Семеновская,https://www.avito.ru/moskva/telefony/chehol_dlya_htc_one_m7_1385505929
Дисплей с сенсором HTC One M9,600   ₽,Савеловская,https://www.avito.ru/moskva/telefony/displey_s_sensorom_htc_one_m9_888852584
HTC Radar C110e RUS,2 000   ₽,Водный стадион,https://www.avito.ru/moskva/telefony/htc_radar_c110e_rus_1794821786
Смартфон HTC Sensation XL с наушниками Beats by Dr,3 000   ₽,Медведково,https://www.avito.ru/moskva/telefony/smartfon_htc_sensation_xl_s_naushnikami_beats_by_dr_1297087658
HTC sensation защитная пленка,100   ₽,Бульвар Дмитрия Донского,https://www.avito.ru/moskva/telefony/htc_sensation_zaschitnaya_plenka_795991532
Чехол HTC 11,150   ₽,Бабушкинская,https://www.avito.ru/moskva/telefony/chehol_htc_11_1808638238
"Дисплей с сенсором для HTC One mini 2, HTC M8 mini",500   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_s_sensorom_dlya_htc_one_mini_2_htc_m8_mini_798461877
Наушники HTC намагниченные с блютуз,1 800   ₽,Некрасовка,https://www.avito.ru/moskva/telefony/naushniki_htc_namagnichennye_s_blyutuz_1770473666
Пластиковый чехол для HTC One M8,500   ₽,Бабушкинская,https://www.avito.ru/moskva/telefony/plastikovyy_chehol_dlya_htc_one_m8_1203954547
Смартфон HTC One Dual Sim M7 32gb чёрный,4 000   ₽,Рижская,https://www.avito.ru/moskva/telefony/smartfon_htc_one_dual_sim_m7_32gb_chernyy_1563809828
Плёнка imak Hydrogel II для htc U11+,400   ₽,Площадь революции,https://www.avito.ru/moskva/telefony/plenka_imak_hydrogel_ii_dlya_htc_u11_1475594527
Защитное стекло для HTC 10 2шт,50   ₽,Площадь Ильича,https://www.avito.ru/moskva/telefony/zaschitnoe_steklo_dlya_htc_10_2sht_1761550002
Смартфон HTC Sensation XE,2 500   ₽,Кузьминки,https://www.avito.ru/moskva/telefony/smartfon_htc_sensation_xe_1506934501
HTC Droid Incredible ADR6300VW - 8GB,1 250   ₽,Медведково,https://www.avito.ru/moskva/telefony/htc_droid_incredible_adr6300vw_-_8gb_452216961
HTC Tattoo A3288,800   ₽,Селигерская,https://www.avito.ru/moskva/telefony/htc_tattoo_a3288_942613788
Чехол на HTC one m7,300   ₽,Семеновская,https://www.avito.ru/moskva/telefony/chehol_na_htc_one_m7_1611510301
"Дисплей HTC One E9s, комплект с сенсором",900   ₽,Савеловская,https://www.avito.ru/moskva/telefony/displey_htc_one_e9s_komplekt_s_sensorom_888848717
Чехол новый HTC HC C850 для HTC One mini,250   ₽,Деловой центр,https://www.avito.ru/moskva/telefony/chehol_novyy_htc_hc_c850_dlya_htc_one_mini_1809127320
Телефон htc,Цена не указана,Мичуринский проспект,https://www.avito.ru/moskva/telefony/telefon_htc_1795598605
Телефон Nokia Limia 1320 и HTC,1 000   ₽,Преображенская площадь,https://www.avito.ru/moskva/telefony/telefon_nokia_limia_1320_i_htc_1793998622
Desire x,1 000   ₽,Беляево,https://www.avito.ru/moskva/telefony/desire_x_1809182546
Телефон htc desire 210 dual sim rush,900   ₽,Молодежная,https://www.avito.ru/moskva/telefony/telefon_htc_desire_210_dual_sim_rush_1811969828
Силиконовая накладка для HTC Desire 626 прозрачная,50   ₽,Улица Скобелевская,https://www.avito.ru/moskva/telefony/silikonovaya_nakladka_dlya_htc_desire_626_prozrachnaya_1381804453
Полностью рабочий смартфон HTC,1 000   ₽,Петровско-Разумовская,https://www.avito.ru/moskva/telefony/polnostyu_rabochiy_smartfon_htc_1653586408
Для HTC Butterfly S - чехол (2шт.) и плёнка,100   ₽,Тимирязевская,https://www.avito.ru/moskva/telefony/dlya_htc_butterfly_s_-_chehol_2sht._i_plenka_1155430346
Смартфон HTC Desire S (S510e),3 000   ₽,Медведково,https://www.avito.ru/moskva/telefony/smartfon_htc_desire_s_s510e_1246022341
"Аудио адаптер, гарнитура для HTC",50   ₽,Нахимовский проспект,https://www.avito.ru/moskva/telefony/audio_adapter_garnitura_dlya_htc_445505747
HTC Wildfire S A510e (черно-серый),1 100   ₽,Строгино,https://www.avito.ru/moskva/telefony/htc_wildfire_s_a510e_cherno-seryy_1004616218
Докстанция HTC Diamond 2,500   ₽,Борисово,https://www.avito.ru/moskva/telefony/dokstantsiya_htc_diamond_2_776443467
Дисплей с сенсором в сборе для HTC ONE,2 000   ₽,Молодежная,https://www.avito.ru/moskva/telefony/displey_s_sensorom_v_sbore_dlya_htc_one_1267549948
Дисплей HTC Desire 828 в рамке черный,1 300   ₽,Царицыно,https://www.avito.ru/moskva/telefony/displey_htc_desire_828_v_ramke_chernyy_1218702867
Чехол для HTC Desire 626G,200   ₽,Красносельская,https://www.avito.ru/moskva/telefony/chehol_dlya_htc_desire_626g_1325451040
HTC One M9 чехол силиконовый,150   ₽,Перово,https://www.avito.ru/moskva/telefony/htc_one_m9_chehol_silikonovyy_1780883382
Чехол новый HTC HC V851 для HTC One mini,250   ₽,Деловой центр,https://www.avito.ru/moskva/telefony/chehol_novyy_htc_hc_v851_dlya_htc_one_mini_1809734400
Смартфон HTC One mini 2 (Gray),7 000   ₽,Новокосино,https://www.avito.ru/moskva/telefony/smartfon_htc_one_mini_2_gray_1423391897
Задняя крышка HTC Desire 616 Dual Чёрная Оригинал,200   ₽,Римская,https://www.avito.ru/moskva/telefony/zadnyaya_kryshka_htc_desire_616_dual_chernaya_original_1119600693
"Htc plq 6100, pb-8110 p3700",400   ₽,Измайловская,https://www.avito.ru/moskva/telefony/htc_plq_6100_pb-8110_p3700_1142759804
Аккумулятор Craftmann для телефонов HTC,50   ₽,Проспект Вернадского,https://www.avito.ru/moskva/telefony/akkumulyator_craftmann_dlya_telefonov_htc_1360691610
Смартфон htc desire hd,3 000   ₽,Кузьминки,https://www.avito.ru/moskva/telefony/smartfon_htc_desire_hd_1804553341
Защитное стекло HTC Desire 400 (противоударное),100   ₽,Охотный ряд,https://www.avito.ru/moskva/telefony/zaschitnoe_steklo_htc_desire_400_protivoudarnoe_772202797
HTC HD2 Аксессуары,450   ₽,Отрадное,https://www.avito.ru/moskva/telefony/htc_hd2_aksessuary_1530155691
Защитное стекло HTC One X10 (противоударное),100   ₽,Савеловская,https://www.avito.ru/moskva/telefony/zaschitnoe_steklo_htc_one_x10_protivoudarnoe_772229496
Уникальный аппарат htc touch,1 000   ₽,Новые Черемушки,https://www.avito.ru/moskva/telefony/unikalnyy_apparat_htc_touch_894524159
Чехол для HTC U play,100   ₽,Озёрная,https://www.avito.ru/moskva/telefony/chehol_dlya_htc_u_play_1816626137
"HTC Touch2 t3333 б\у, рабочий",300   ₽,Динамо,https://www.avito.ru/moskva/telefony/htc_touch2_t3333_bu_rabochiy_1060952050
Сотовый телефон HTC Innovation,500   ₽,Щелковская,https://www.avito.ru/moskva/telefony/sotovyy_telefon_htc_innovation_1615290283
HTC ONE E9 Plus dual SIM gold,10 000   ₽,Красносельская,https://www.avito.ru/moskva/telefony/htc_one_e9_plus_dual_sim_gold_1805125281
Зарядка qualcomm quick charge 2.0 HTC TC P1000-EU,400   ₽,Кузьминки,https://www.avito.ru/moskva/telefony/zaryadka_qualcomm_quick_charge_2.0_htc_tc_p1000-eu_1134203796
Аккумулятор HTC 10 Evo,500   ₽,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_10_evo_1533001006
Sumsung 2шт + HTC,1 500   ₽,Улица академика Янгеля,https://www.avito.ru/moskva/telefony/sumsung_2sht_htc_1807690253
Чехол HTC desire 820 mini 620g,100   ₽,Бибирево,https://www.avito.ru/moskva/telefony/chehol_htc_desire_820_mini_620g_909483227
Чехлы на HTC ONE M9,100   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/chehly_na_htc_one_m9_1806159307
Задняя крышка HTC 8X Чёрный Оригинал,300   ₽,Римская,https://www.avito.ru/moskva/telefony/zadnyaya_kryshka_htc_8x_chernyy_original_745506901
Дисплей с сенсором для HTC Desire 300,500   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_s_sensorom_dlya_htc_desire_300_814461543
HTC One M7 64 Gb Engineer Edition,10 000   ₽,Семеновская,https://www.avito.ru/moskva/telefony/htc_one_m7_64_gb_engineer_edition_1202424428
Коробка от HTC Desire 816,200   ₽,Бунинская аллея,https://www.avito.ru/moskva/telefony/korobka_ot_htc_desire_816_1220515295
HTC One V,150   ₽,Выхино,https://www.avito.ru/moskva/telefony/htc_one_v_1058215137
Пластиковые накладки со стразами для HTC,50   ₽,Улица Скобелевская,https://www.avito.ru/moskva/telefony/plastikovye_nakladki_so_strazami_dlya_htc_896627922
Бу телефоны,3 500   ₽,Коньково,https://www.avito.ru/moskva/telefony/bu_telefony_1807997553
Гарнитура HTC RC E100,1 000   ₽,Китай-город,https://www.avito.ru/moskva/telefony/garnitura_htc_rc_e100_487001293
